# T [GeV], g_*, g_*,s
# high temperature (>125 GeV) from 1503.04935
# medium temperature (10 MeV - 125 GeV) from 1606.07494
# low temperature (< 10 MeV) also from 1503.04935
1.5100000e+02  104.50906  103.97558
1.5133333e+02  104.52122  103.98823
1.5166667e+02  104.53333  104.00083
1.5200000e+02  104.54578  104.01367
1.5233333e+02  104.55849  104.02670
1.5266667e+02  104.57136  104.03983
1.5300000e+02  104.58472  104.05333
1.5333333e+02  104.59845  104.06710
1.5366667e+02  104.61219  104.08087
1.5400000e+02  104.62597  104.09465
1.5433333e+02  104.64123  104.10954
1.5466667e+02  104.65855  104.12598
1.5500000e+02  104.67665  104.14300
1.5533333e+02  104.69614  104.16106
1.5566667e+02  104.71737  104.18043
1.5600000e+02  104.73870  104.19988
1.5633333e+02  104.75923  104.21873
1.5666667e+02  104.77985  104.23766
1.5700000e+02  104.80157  104.25741
1.5733333e+02  104.82813  104.28080
1.5766667e+02  104.85646  104.30554
1.5800000e+02  104.87730  104.32466
1.5833333e+02  104.88998  104.33766
1.5866667e+02  104.90058  104.34910
1.5900000e+02  104.90992  104.35958
1.5933333e+02  104.91530  104.36706
1.5966667e+02  104.91610  104.37109
1.6000000e+02  104.91634  104.37467
1.6033333e+02  104.91727  104.37873
1.6066667e+02  104.91758  104.38231
1.6100000e+02  104.91755  104.38561
1.6133333e+02  104.91718  104.38862
1.6166667e+02  104.91645  104.39134
1.6200000e+02  104.91555  104.39390
1.6233333e+02  104.91451  104.39632
1.6266667e+02  104.91329  104.39858
1.6300000e+02  104.91199  104.40076
1.6333333e+02  104.91057  104.40282
1.6366667e+02  104.90907  104.40478
1.6400000e+02  104.90769  104.40682
1.6433333e+02  104.90655  104.40901
1.6466667e+02  104.90553  104.41125
1.6500000e+02  104.90449  104.41346
1.6533333e+02  104.90343  104.41563
1.6566667e+02  104.90235  104.41776
1.6600000e+02  104.90111  104.41974
1.6633333e+02  104.89962  104.42151
1.6666667e+02  104.89797  104.42314
1.6700000e+02  104.89628  104.42471
1.6733333e+02  104.89457  104.42623
1.6766667e+02  104.89282  104.42771
1.6800000e+02  104.89108  104.42916
1.6833333e+02  104.88937  104.43062
1.6866667e+02  104.88768  104.43206
1.6900000e+02  104.88597  104.43347
1.6933333e+02  104.88425  104.43485
1.6966667e+02  104.88253  104.43620
1.7000000e+02  104.88081  104.43753
1.7033333e+02  104.87910  104.43884
1.7066667e+02  104.87740  104.44014
1.7100000e+02  104.87571  104.44143
1.7133333e+02  104.87405  104.44271
1.7166667e+02  104.87240  104.44398
1.7200000e+02  104.87077  104.44524
1.7233333e+02  104.86916  104.44649
1.7266667e+02  104.86756  104.44774
1.7300000e+02  104.86597  104.44897
1.7333333e+02  104.86440  104.45019
1.7366667e+02  104.86284  104.45140
1.7400000e+02  104.86129  104.45259
1.7433333e+02  104.85975  104.45378
1.7466667e+02  104.85823  104.45496
1.7500000e+02  104.85671  104.45612
1.7533333e+02  104.85521  104.45727
1.7566667e+02  104.85371  104.45841
1.7600000e+02  104.85222  104.45953
1.7633333e+02  104.85075  104.46064
1.7666667e+02  104.84927  104.46174
1.7700000e+02  104.84781  104.46283
1.7733333e+02  104.84635  104.46390
1.7766667e+02  104.84490  104.46496
1.7800000e+02  104.84345  104.46600
1.7833333e+02  104.84200  104.46703
1.7866667e+02  104.84056  104.46804
1.7900000e+02  104.83913  104.46904
1.7933333e+02  104.83770  104.47003
1.7966667e+02  104.83628  104.47101
1.8000000e+02  104.83488  104.47198
1.8033333e+02  104.83350  104.47295
1.8066667e+02  104.83213  104.47392
1.8100000e+02  104.83078  104.47488
1.8133333e+02  104.82946  104.47585
1.8166667e+02  104.82815  104.47681
1.8200000e+02  104.82687  104.47778
1.8233333e+02  104.82562  104.47875
1.8266667e+02  104.82439  104.47972
1.8300000e+02  104.82319  104.48069
1.8333333e+02  104.82200  104.48167
1.8366667e+02  104.82083  104.48264
1.8400000e+02  104.81969  104.48362
1.8433333e+02  104.81856  104.48459
1.8466667e+02  104.81744  104.48556
1.8500000e+02  104.81635  104.48653
1.8533333e+02  104.81527  104.48749
1.8566667e+02  104.81420  104.48845
1.8600000e+02  104.81315  104.48941
1.8633333e+02  104.81212  104.49037
1.8666667e+02  104.81110  104.49133
1.8700000e+02  104.81009  104.49228
1.8733333e+02  104.80909  104.49322
1.8766667e+02  104.80810  104.49416
1.8800000e+02  104.80713  104.49510
1.8833333e+02  104.80617  104.49603
1.8866667e+02  104.80522  104.49696
1.8900000e+02  104.80429  104.49789
1.8933333e+02  104.80337  104.49881
1.8966667e+02  104.80246  104.49973
1.9000000e+02  104.80157  104.50065
1.9033333e+02  104.80069  104.50157
1.9066667e+02  104.79982  104.50249
1.9100000e+02  104.79897  104.50340
1.9133333e+02  104.79813  104.50431
1.9166667e+02  104.79730  104.50522
1.9200000e+02  104.79648  104.50612
1.9233333e+02  104.79568  104.50703
1.9266667e+02  104.79488  104.50793
1.9300000e+02  104.79410  104.50883
1.9333333e+02  104.79334  104.50972
1.9366667e+02  104.79258  104.51062
1.9400000e+02  104.79184  104.51151
1.9433333e+02  104.79110  104.51240
1.9466667e+02  104.79038  104.51329
1.9500000e+02  104.78967  104.51417
1.9533333e+02  104.78898  104.51506
1.9566667e+02  104.78829  104.51594
1.9600000e+02  104.78762  104.51682
1.9633333e+02  104.78695  104.51770
1.9666667e+02  104.78630  104.51858
1.9700000e+02  104.78566  104.51945
1.9733333e+02  104.78503  104.52032
1.9766667e+02  104.78441  104.52120
1.9800000e+02  104.78380  104.52207
1.9833333e+02  104.78320  104.52293
1.9866667e+02  104.78261  104.52380
1.9900000e+02  104.78203  104.52466
1.9933333e+02  104.78146  104.52553
1.9966667e+02  104.78091  104.52639
2.0000000e+02  104.78036  104.52725
2.0033333e+02  104.77982  104.52811
2.0066667e+02  104.77929  104.52896
2.0100000e+02  104.77878  104.52982
2.0133333e+02  104.77827  104.53067
2.0166667e+02  104.77777  104.53152
2.0200000e+02  104.77728  104.53237
2.0233333e+02  104.77680  104.53322
2.0266667e+02  104.77633  104.53407
2.0300000e+02  104.77587  104.53491
2.0333333e+02  104.77542  104.53576
2.0366667e+02  104.77498  104.53660
2.0400000e+02  104.77454  104.53744
2.0433333e+02  104.77412  104.53828
2.0466667e+02  104.77370  104.53912
2.0500000e+02  104.77330  104.53996
2.0533333e+02  104.77290  104.54079
2.0566667e+02  104.77251  104.54163
2.0600000e+02  104.77213  104.54246
2.0633333e+02  104.77176  104.54329
2.0666667e+02  104.77139  104.54412
2.0700000e+02  104.77104  104.54495
2.0733333e+02  104.77069  104.54578
2.0766667e+02  104.77035  104.54661
2.0800000e+02  104.77002  104.54743
2.0833333e+02  104.76970  104.54826
2.0866667e+02  104.76938  104.54908
2.0900000e+02  104.76907  104.54990
2.0933333e+02  104.76877  104.55072
2.0966667e+02  104.76848  104.55154
2.1000000e+02  104.76820  104.55236
2.1033333e+02  104.76792  104.55317
2.1066667e+02  104.76765  104.55399
2.1100000e+02  104.76739  104.55480
2.1133333e+02  104.76713  104.55562
2.1166667e+02  104.76688  104.55643
2.1200000e+02  104.76664  104.55724
2.1233333e+02  104.76641  104.55805
2.1266667e+02  104.76618  104.55886
2.1300000e+02  104.76596  104.55966
2.1333333e+02  104.76575  104.56047
2.1366667e+02  104.76555  104.56127
2.1400000e+02  104.76535  104.56208
2.1433333e+02  104.76515  104.56288
2.1466667e+02  104.76497  104.56368
2.1500000e+02  104.76479  104.56448
2.1533333e+02  104.76462  104.56528
2.1566667e+02  104.76445  104.56608
2.1600000e+02  104.76429  104.56688
2.1633333e+02  104.76414  104.56767
2.1666667e+02  104.76399  104.56847
2.1700000e+02  104.76385  104.56926
2.1733333e+02  104.76371  104.57005
2.1766667e+02  104.76358  104.57085
2.1800000e+02  104.76346  104.57164
2.1833333e+02  104.76335  104.57243
2.1866667e+02  104.76323  104.57321
2.1900000e+02  104.76313  104.57400
2.1933333e+02  104.76303  104.57479
2.1966667e+02  104.76294  104.57557
2.2000000e+02  104.76285  104.57636
2.2033333e+02  104.76277  104.57714
2.2066667e+02  104.76269  104.57792
2.2100000e+02  104.76262  104.57870
2.2133333e+02  104.76255  104.57948
2.2166667e+02  104.76249  104.58026
2.2200000e+02  104.76244  104.58104
2.2233333e+02  104.76239  104.58182
2.2266667e+02  104.76234  104.58260
2.2300000e+02  104.76230  104.58337
2.2333333e+02  104.76227  104.58414
2.2366667e+02  104.76224  104.58492
2.2400000e+02  104.76221  104.58569
2.2433333e+02  104.76220  104.58646
2.2466667e+02  104.76218  104.58723
2.2500000e+02  104.76217  104.58800
2.2533333e+02  104.76217  104.58877
2.2566667e+02  104.76217  104.58954
2.2600000e+02  104.76217  104.59030
2.2633333e+02  104.76218  104.59107
2.2666667e+02  104.76220  104.59183
2.2700000e+02  104.76222  104.59260
2.2733333e+02  104.76224  104.59336
2.2766667e+02  104.76227  104.59412
2.2800000e+02  104.76230  104.59488
2.2833333e+02  104.76234  104.59564
2.2866667e+02  104.76238  104.59640
2.2900000e+02  104.76242  104.59716
2.2933333e+02  104.76247  104.59792
2.2966667e+02  104.76253  104.59867
2.3000000e+02  104.76259  104.59943
2.3033333e+02  104.76265  104.60018
2.3066667e+02  104.76272  104.60094
2.3100000e+02  104.76279  104.60169
2.3133333e+02  104.76286  104.60244
2.3166667e+02  104.76294  104.60319
2.3200000e+02  104.76302  104.60394
2.3233333e+02  104.76311  104.60469
2.3266667e+02  104.76320  104.60544
2.3300000e+02  104.76330  104.60619
2.3333333e+02  104.76340  104.60693
2.3366667e+02  104.76350  104.60768
2.3400000e+02  104.76360  104.60842
2.3433333e+02  104.76371  104.60917
2.3466667e+02  104.76383  104.60991
2.3500000e+02  104.76394  104.61065
2.3533333e+02  104.76406  104.61139
2.3566667e+02  104.76419  104.61213
2.3600000e+02  104.76432  104.61287
2.3633333e+02  104.76445  104.61361
2.3666667e+02  104.76458  104.61435
2.3700000e+02  104.76472  104.61508
2.3733333e+02  104.76486  104.61582
2.3766667e+02  104.76501  104.61655
2.3800000e+02  104.76516  104.61729
2.3833333e+02  104.76531  104.61802
2.3866667e+02  104.76546  104.61875
2.3900000e+02  104.76562  104.61949
2.3933333e+02  104.76578  104.62022
2.3966667e+02  104.76594  104.62095
2.4000000e+02  104.76611  104.62168
2.4033333e+02  104.76628  104.62240
2.4066667e+02  104.76646  104.62313
2.4100000e+02  104.76663  104.62386
2.4133333e+02  104.76681  104.62458
2.4166667e+02  104.76700  104.62531
2.4200000e+02  104.76718  104.62603
2.4233333e+02  104.76737  104.62675
2.4266667e+02  104.76756  104.62748
2.4300000e+02  104.76776  104.62820
2.4333333e+02  104.76795  104.62892
2.4366667e+02  104.76815  104.62964
2.4400000e+02  104.76836  104.63036
2.4433333e+02  104.76856  104.63108
2.4466667e+02  104.76877  104.63179
2.4500000e+02  104.76898  104.63251
2.4533333e+02  104.76919  104.63323
2.4566667e+02  104.76941  104.63394
2.4600000e+02  104.76963  104.63466
2.4633333e+02  104.76985  104.63537
2.4666667e+02  104.77007  104.63608
2.4700000e+02  104.77030  104.63679
2.4733333e+02  104.77053  104.63750
2.4766667e+02  104.77076  104.63821
2.4800000e+02  104.77099  104.63892
2.4833333e+02  104.77123  104.63963
2.4866667e+02  104.77147  104.64034
2.4900000e+02  104.77171  104.64105
2.4933333e+02  104.77195  104.64175
2.4966667e+02  104.77220  104.64246
2.5000000e+02  104.77245  104.64316
2.5033333e+02  104.77270  104.64387
2.5066667e+02  104.77295  104.64457
2.5100000e+02  104.77321  104.64527
2.5133333e+02  104.77346  104.64597
2.5166667e+02  104.77372  104.64667
2.5200000e+02  104.77399  104.64737
2.5233333e+02  104.77425  104.64807
2.5266667e+02  104.77452  104.64877
2.5300000e+02  104.77478  104.64947
2.5333333e+02  104.77505  104.65017
2.5366667e+02  104.77533  104.65086
2.5400000e+02  104.77560  104.65156
2.5433333e+02  104.77588  104.65225
2.5466667e+02  104.77615  104.65294
2.5500000e+02  104.77643  104.65364
2.5533333e+02  104.77672  104.65433
2.5566667e+02  104.77700  104.65502
2.5600000e+02  104.77729  104.65571
2.5633333e+02  104.77758  104.65640
2.5666667e+02  104.77787  104.65709
2.5700000e+02  104.77816  104.65778
2.5733333e+02  104.77845  104.65847
2.5766667e+02  104.77875  104.65915
2.5800000e+02  104.77904  104.65984
2.5833333e+02  104.77934  104.66052
2.5866667e+02  104.77964  104.66121
2.5900000e+02  104.77995  104.66189
2.5933333e+02  104.78025  104.66258
2.5966667e+02  104.78056  104.66326
2.6000000e+02  104.78087  104.66394
2.6033333e+02  104.78117  104.66462
2.6066667e+02  104.78149  104.66530
2.6100000e+02  104.78180  104.66598
2.6133333e+02  104.78211  104.66666
2.6166667e+02  104.78243  104.66734
2.6200000e+02  104.78275  104.66801
2.6233333e+02  104.78307  104.66869
2.6266667e+02  104.78339  104.66937
2.6300000e+02  104.78371  104.67004
2.6333333e+02  104.78403  104.67072
2.6366667e+02  104.78436  104.67139
2.6400000e+02  104.78469  104.67206
2.6433333e+02  104.78501  104.67273
2.6466667e+02  104.78534  104.67341
2.6500000e+02  104.78568  104.67408
2.6533333e+02  104.78601  104.67475
2.6566667e+02  104.78634  104.67541
2.6600000e+02  104.78668  104.67608
2.6633333e+02  104.78702  104.67675
2.6666667e+02  104.78735  104.67742
2.6700000e+02  104.78769  104.67808
2.6733333e+02  104.78804  104.67875
2.6766667e+02  104.78838  104.67941
2.6800000e+02  104.78872  104.68008
2.6833333e+02  104.78907  104.68074
2.6866667e+02  104.78941  104.68140
2.6900000e+02  104.78976  104.68207
2.6933333e+02  104.79011  104.68273
2.6966667e+02  104.79046  104.68339
2.9200000e+02  104.70797  104.68670
2.9400000e+02  104.70527  104.68510
2.9600000e+02  104.70264  104.68352
2.9800000e+02  104.70006  104.68197
3.0000000e+02  104.69755  104.68044
3.0200000e+02  104.69509  104.67892
3.0400000e+02  104.69269  104.67743
3.0600000e+02  104.69034  104.67596
3.0800000e+02  104.68804  104.67451
3.1000000e+02  104.68578  104.67308
3.1200000e+02  104.68358  104.67166
3.1400000e+02  104.68143  104.67027
3.1600000e+02  104.67931  104.66889
3.1800000e+02  104.67725  104.66753
3.2000000e+02  104.67522  104.66618
3.2200000e+02  104.67324  104.66486
3.2400000e+02  104.67129  104.66355
3.2600000e+02  104.66938  104.66225
3.2800000e+02  104.66751  104.66098
3.3000000e+02  104.66568  104.65972
3.3200000e+02  104.66388  104.65847
3.3400000e+02  104.66212  104.65724
3.3600000e+02  104.66038  104.65602
3.3800000e+02  104.65868  104.65482
3.4000000e+02  104.65701  104.65363
3.4200000e+02  104.65538  104.65246
3.4400000e+02  104.65377  104.65130
3.4600000e+02  104.65219  104.65016
3.4800000e+02  104.65064  104.64902
3.5000000e+02  104.64911  104.64790
3.5200000e+02  104.64761  104.64680
3.5400000e+02  104.64614  104.64570
3.5600000e+02  104.64469  104.64462
3.5800000e+02  104.64326  104.64355
3.6000000e+02  104.64186  104.64249
3.6200000e+02  104.64049  104.64144
3.6400000e+02  104.63913  104.64041
3.6600000e+02  104.63780  104.63939
3.6800000e+02  104.63648  104.63837
3.7000000e+02  104.63519  104.63737
3.7200000e+02  104.63392  104.63638
3.7400000e+02  104.63267  104.63540
3.7600000e+02  104.63144  104.63443
3.7800000e+02  104.63022  104.63347
3.8000000e+02  104.62903  104.63252
3.8200000e+02  104.62785  104.63158
3.8400000e+02  104.62669  104.63065
3.8600000e+02  104.62555  104.62973
3.8800000e+02  104.62442  104.62882
3.9000000e+02  104.62331  104.62792
3.9200000e+02  104.62222  104.62702
3.9400000e+02  104.62114  104.62614
3.9600000e+02  104.62007  104.62526
3.9800000e+02  104.61903  104.62440
4.0000000e+02  104.61799  104.62354
4.0200000e+02  104.61697  104.62269
4.0400000e+02  104.61596  104.62185
4.0600000e+02  104.61497  104.62101
4.0800000e+02  104.61399  104.62019
4.1000000e+02  104.61302  104.61937
4.1200000e+02  104.61207  104.61856
4.1400000e+02  104.61113  104.61776
4.1600000e+02  104.61020  104.61697
4.1800000e+02  104.60928  104.61618
4.2000000e+02  104.60837  104.61540
4.2200000e+02  104.60748  104.61463
4.2400000e+02  104.60659  104.61386
4.2600000e+02  104.60572  104.61310
4.2800000e+02  104.60486  104.61235
4.3000000e+02  104.60400  104.61161
4.3200000e+02  104.60316  104.61087
4.3400000e+02  104.60233  104.61014
4.3600000e+02  104.60151  104.60941
4.3800000e+02  104.60070  104.60869
4.4000000e+02  104.59989  104.60798
4.4200000e+02  104.59910  104.60728
4.4400000e+02  104.59832  104.60658
4.4600000e+02  104.59754  104.60588
4.4800000e+02  104.59677  104.60520
4.5000000e+02  104.59602  104.60451
4.5200000e+02  104.59527  104.60384
4.5400000e+02  104.59452  104.60317
4.5600000e+02  104.59379  104.60250
4.5800000e+02  104.59307  104.60184
4.6000000e+02  104.59235  104.60119
4.6200000e+02  104.59164  104.60054
4.6400000e+02  104.59094  104.59990
4.6600000e+02  104.59024  104.59926
4.6800000e+02  104.58955  104.59863
4.7000000e+02  104.58887  104.59800
4.7200000e+02  104.58820  104.59738
4.7400000e+02  104.58753  104.59677
4.7600000e+02  104.58687  104.59615
4.7800000e+02  104.58622  104.59555
4.8000000e+02  104.58557  104.59495
4.8200000e+02  104.58493  104.59435
4.8400000e+02  104.58430  104.59376
4.8600000e+02  104.58367  104.59317
4.8800000e+02  104.58305  104.59258
4.9000000e+02  104.58243  104.59201
4.9200000e+02  104.58183  104.59143
4.9400000e+02  104.58122  104.59086
4.9600000e+02  104.58062  104.59030
4.9800000e+02  104.58003  104.58973
5.0000000e+02  104.57944  104.58918
5.0200000e+02  104.57886  104.58863
5.0400000e+02  104.57829  104.58808
5.0600000e+02  104.57772  104.58753
5.0800000e+02  104.57715  104.58699
5.1000000e+02  104.57659  104.58646
5.1200000e+02  104.57604  104.58592
5.1400000e+02  104.57549  104.58539
5.1600000e+02  104.57494  104.58487
5.1800000e+02  104.57440  104.58435
5.2000000e+02  104.57386  104.58383
5.2200000e+02  104.57333  104.58332
5.2400000e+02  104.57281  104.58281
5.2600000e+02  104.57229  104.58230
5.2800000e+02  104.57177  104.58180
5.3000000e+02  104.57126  104.58130
5.3200000e+02  104.57075  104.58081
5.3400000e+02  104.57024  104.58032
5.3600000e+02  104.56974  104.57983
5.3800000e+02  104.56925  104.57934
5.4000000e+02  104.56875  104.57886
5.4200000e+02  104.56827  104.57838
5.4400000e+02  104.56778  104.57791
5.4600000e+02  104.56730  104.57744
5.4800000e+02  104.56683  104.57697
5.5000000e+02  104.56635  104.57651
5.5200000e+02  104.56589  104.57604
5.5400000e+02  104.56542  104.57558
5.5600000e+02  104.56496  104.57513
5.5800000e+02  104.56450  104.57468
5.6000000e+02  104.56405  104.57423
5.6200000e+02  104.56360  104.57378
5.6400000e+02  104.56315  104.57334
5.6600000e+02  104.56271  104.57290
5.6800000e+02  104.56227  104.57246
5.7000000e+02  104.56183  104.57202
5.7200000e+02  104.56140  104.57159
5.7400000e+02  104.56097  104.57116
5.7600000e+02  104.56054  104.57074
5.7800000e+02  104.56012  104.57031
5.8000000e+02  104.55970  104.56989
5.8200000e+02  104.55928  104.56947
5.8400000e+02  104.55887  104.56906
5.8600000e+02  104.55846  104.56864
5.8800000e+02  104.55805  104.56823
5.9000000e+02  104.55764  104.56783
5.9200000e+02  104.55724  104.56742
5.9400000e+02  104.55684  104.56702
5.9600000e+02  104.55644  104.56662
5.9800000e+02  104.55605  104.56622
6.0000000e+02  104.55566  104.56583
6.0200000e+02  104.55527  104.56543
6.0400000e+02  104.55488  104.56504
6.0600000e+02  104.55450  104.56465
6.0800000e+02  104.55412  104.56427
6.1000000e+02  104.55374  104.56389
6.1200000e+02  104.55337  104.56350
6.1400000e+02  104.55300  104.56313
6.1600000e+02  104.55263  104.56275
6.1800000e+02  104.55226  104.56238
6.2000000e+02  104.55189  104.56200
6.2200000e+02  104.55153  104.56163
6.2400000e+02  104.55117  104.56127
6.2600000e+02  104.55081  104.56090
6.2800000e+02  104.55046  104.56054
6.3000000e+02  104.55010  104.56018
6.3200000e+02  104.54975  104.55982
6.3400000e+02  104.54940  104.55946
6.3600000e+02  104.54906  104.55911
6.3800000e+02  104.54871  104.55875
6.4000000e+02  104.54837  104.55840
6.4200000e+02  104.54803  104.55805
6.4400000e+02  104.54769  104.55771
6.4600000e+02  104.54736  104.55736
6.4800000e+02  104.54703  104.55702
6.5000000e+02  104.54669  104.55668
6.5200000e+02  104.54636  104.55634
6.5400000e+02  104.54604  104.55600
6.5600000e+02  104.54571  104.55567
6.5800000e+02  104.54539  104.55534
6.6000000e+02  104.54507  104.55500
6.6200000e+02  104.54475  104.55467
6.6400000e+02  104.54443  104.55435
6.6600000e+02  104.54412  104.55402
6.6800000e+02  104.54380  104.55370
6.7000000e+02  104.54349  104.55337
6.7200000e+02  104.54318  104.55305
6.7400000e+02  104.54287  104.55274
6.7600000e+02  104.54257  104.55242
6.7800000e+02  104.54226  104.55210
6.8000000e+02  104.54196  104.55179
6.8200000e+02  104.54166  104.55148
6.8400000e+02  104.54136  104.55117
6.8600000e+02  104.54107  104.55086
6.8800000e+02  104.54077  104.55055
6.9000000e+02  104.54048  104.55025
6.9200000e+02  104.54018  104.54994
6.9400000e+02  104.53989  104.54964
6.9600000e+02  104.53961  104.54934
6.9800000e+02  104.53932  104.54904
7.0000000e+02  104.53903  104.54874
7.0200000e+02  104.53875  104.54845
7.0400000e+02  104.53847  104.54815
7.0600000e+02  104.53819  104.54786
7.0800000e+02  104.53791  104.54757
7.1000000e+02  104.53763  104.54728
7.1200000e+02  104.53735  104.54699
7.1400000e+02  104.53708  104.54670
7.1600000e+02  104.53681  104.54642
7.1800000e+02  104.53654  104.54613
7.2000000e+02  104.53627  104.54585
7.2200000e+02  104.53600  104.54557
7.2400000e+02  104.53573  104.54529
7.2600000e+02  104.53546  104.54501
7.2800000e+02  104.53520  104.54474
7.3000000e+02  104.53494  104.54446
7.3200000e+02  104.53468  104.54419
7.3400000e+02  104.53442  104.54391
7.3600000e+02  104.53416  104.54364
7.3800000e+02  104.53390  104.54337
7.4000000e+02  104.53364  104.54310
7.4200000e+02  104.53339  104.54284
7.4400000e+02  104.53314  104.54257
7.4600000e+02  104.53288  104.54230
7.4800000e+02  104.53263  104.54204
7.5000000e+02  104.53238  104.54178
